CustumerId,Speed,RPM,EngineLoad,Gear ratios,CLUSTER
231857,69,1681,67,24.362318840579714,3
231875,75,1835,83,24.46666666666667,3
231874,83,1993,81,24.012048192771083,3
231873,79,1915,0,24.240506329113927,3
231872,68,1681,18,24.72058823529412,3
231871,63,1532,0,24.317460317460316,3
231966,60,1468,6,24.46666666666667,3
231965,55,879,19,15.981818181818182,3
231964,57,1826,38,32.03508771929825,3
231963,59,1907,65,32.32203389830509,3
229983,59,1907,65,32.32203389830509,3
231962,67,2182,85,32.56716417910448,3
229982,67,2182,85,32.56716417910448,3
232113,89,900,25,10.112359550561798,3
232367,96,2344,0,24.416666666666664,3
232324,96,2344,0,24.416666666666664,3
232323,96,2328,12,24.25,3
232366,96,2328,12,24.25,3
232362,96,2184,0,22.75,3
232322,96,2184,0,22.75,3
232439,78,886,28,11.35897435897436,3
232438,63,921,27,14.619047619047619,3
232437,52,916,28,17.615384615384617,3
232436,32,923,29,28.84375,3
232498,26,1167,44,44.88461538461539,3
232497,30,1390,74,46.333333333333336,3
232496,40,1806,56,45.15,3
232495,42,1361,32,32.404761904761905,3
232494,41,1322,14,32.24390243902439,3
232562,40,890,28,22.25,3
232561,31,915,25,29.516129032258064,3
232560,12,829,32,69.08333333333333,0
232559,21,1522,61,72.47619047619048,0
232558,35,2194,2,62.68571428571429,0
232632,38,1737,47,45.71052631578947,3
232631,47,2122,57,45.148936170212764,3
232626,53,2403,44,45.339622641509436,3
232625,52,878,23,16.884615384615383,3
232624,51,911,23,17.862745098039216,3
232881,45,917,24,20.377777777777776,3
232882,45,917,24,20.377777777777776,3
232877,43,919,26,21.372093023255815,3
232880,43,919,26,21.372093023255815,3
232876,33,919,25,27.848484848484848,3
232879,33,919,25,27.848484848484848,3
232875,6,911,29,151.83333333333331,5
232878,6,911,29,151.83333333333331,5
232873,5,915,29,183.0,5
232874,5,915,29,183.0,5
232970,4,913,31,228.25000000000003,2
233042,4,913,31,228.25000000000003,2
230106,1,805,83,805.0,1
230105,7,941,19,134.42857142857142,5
230160,6,1087,47,181.16666666666666,5
230159,12,1289,34,107.41666666666667,5
230158,8,1300,34,162.5,5
230157,8,0,90,0.0,3
230179,9,3,94,0.33333333333333337,3
230178,17,1234,31,72.58823529411765,0
230177,17,1814,67,106.70588235294117,5
230176,17,1199,16,70.52941176470588,0
230175,31,1520,73,49.03225806451613,3
233424,41,1877,45,45.78048780487805,3
233357,41,1877,45,45.78048780487805,3
233292,41,1877,45,45.78048780487805,3
233291,42,1353,19,32.214285714285715,3
233356,42,1353,19,32.214285714285715,3
233423,42,1353,19,32.214285714285715,3
233290,42,1364,47,32.476190476190474,3
233422,42,1364,47,32.476190476190474,3
233355,42,1364,47,32.476190476190474,3
233968,45,1453,30,32.288888888888884,3
233967,45,1454,16,32.31111111111111,3
233966,43,1384,0,32.18604651162791,3
230205,41,1317,0,32.1219512195122,3
230204,38,1236,17,32.526315789473685,3
230203,37,1188,21,32.108108108108105,3
230200,39,1254,51,32.15384615384615,3
230220,40,1281,35,32.025,3
230219,40,1297,36,32.425,3
230218,40,1298,38,32.45,3
230217,41,1317,43,32.1219512195122,3
230216,43,1398,7,32.51162790697675,3
230232,40,1277,0,31.925,3
230231,35,1123,0,32.08571428571428,3
230230,34,1089,74,32.029411764705884,3
230229,34,1085,0,31.91176470588235,3
230228,26,849,29,32.65384615384615,3
230245,20,883,34,44.150000000000006,3
230244,19,1338,58,70.42105263157895,0
230243,26,1805,37,69.42307692307692,0
230242,29,1968,21,67.86206896551724,0
230240,33,1496,47,45.33333333333333,3
230258,36,1637,5,45.47222222222223,3
230260,35,1578,2,45.08571428571429,3
230257,34,1546,46,45.47058823529412,3
230259,33,1502,42,45.515151515151516,3
230256,34,1491,0,43.85294117647059,3
230270,30,1340,33,44.66666666666667,3
230269,28,1211,0,43.25,3
230268,26,867,30,33.34615384615385,3
230267,22,1557,13,70.77272727272728,0
230266,15,1006,5,67.06666666666666,0
230282,14,994,48,71.0,0
230281,15,1094,49,72.93333333333332,0
230280,21,1548,50,73.71428571428571,0
230279,36,2471,55,68.63888888888889,0
230278,35,884,25,25.257142857142856,3
233965,25,915,25,36.6,3
233991,22,914,28,41.54545454545454,3
234051,16,914,31,57.12499999999999,0
234019,16,914,31,57.12499999999999,0
234089,11,769,72,69.9090909090909,0
234126,10,877,84,87.69999999999999,0
234153,12,821,89,68.41666666666666,0
234152,13,976,76,75.07692307692308,0
234151,14,940,76,67.14285714285715,0
234150,13,925,33,71.15384615384615,0
234149,16,1105,19,69.0625,0
234184,14,1023,25,73.07142857142858,0
234183,20,1409,28,70.45,0
234181,21,1455,28,69.28571428571428,0
230304,21,1455,28,69.28571428571428,0
234180,16,1089,23,68.0625,0
230303,16,1089,23,68.0625,0
234177,19,1344,36,70.73684210526315,0
230300,19,1344,36,70.73684210526315,0
230308,21,1344,31,64.0,0
230307,20,1434,31,71.7,0
230306,23,1541,31,67.0,0
230305,23,1552,42,67.47826086956522,0
230302,23,0,13,0.0,3
230320,15,1032,0,68.8,0
230319,15,1065,67,71.0,0
230318,26,1860,23,71.53846153846153,0
230317,27,1937,43,71.74074074074075,0
230316,35,1520,0,43.42857142857143,3
230357,37,1677,52,45.32432432432432,3
234205,37,1677,52,45.32432432432432,3
230355,40,1819,9,45.475,3
234204,40,1819,9,45.475,3
230354,42,1918,42,45.66666666666667,3
234203,42,1918,42,45.66666666666667,3
230353,48,2096,10,43.666666666666664,3
234202,48,2096,10,43.666666666666664,3
230352,50,1589,11,31.78,3
234201,50,1589,11,31.78,3
234232,51,1665,56,32.64705882352941,3
230362,51,1665,56,32.64705882352941,3
234231,54,1271,46,23.537037037037035,3
230361,54,1271,46,23.537037037037035,3
234230,57,1380,41,24.210526315789473,3
230360,57,1380,41,24.210526315789473,3
234229,57,1386,39,24.31578947368421,3
230359,57,1386,39,24.31578947368421,3
230358,57,1392,20,24.42105263157895,3
234228,57,1392,20,24.42105263157895,3
230368,57,1385,5,24.29824561403509,3
234265,57,1385,5,24.29824561403509,3
230367,54,1321,2,24.462962962962962,3
234264,54,1321,2,24.462962962962962,3
230366,55,1343,49,24.418181818181818,3
234263,55,1343,49,24.418181818181818,3
230365,55,1345,7,24.454545454545453,3
234262,55,1345,7,24.454545454545453,3
234261,52,1263,0,24.28846153846154,3
230364,52,1263,0,24.28846153846154,3
234281,47,1157,0,24.617021276595747,3
234280,50,1221,82,24.42,3
234279,51,882,19,17.294117647058822,3
234278,49,909,25,18.551020408163264,3
234277,32,918,25,28.687500000000004,3
234297,15,916,27,61.06666666666667,0
234296,6,909,32,151.5,5
234295,1,919,34,919.0,1
234321,1,926,38,926.0,1
230410,1,926,38,926.0,1
230469,5,910,71,181.99999999999997,5
230484,3,890,52,296.6666666666667,2
230483,3,861,69,286.99999999999994,2
230482,15,1860,41,124.00000000000001,5
230481,11,905,81,82.27272727272727,0
230480,14,959,52,68.5,0
230490,19,1376,55,72.42105263157895,0
230489,28,1993,38,71.17857142857143,0
230488,31,1397,61,45.064516129032256,3
230487,35,1558,17,44.51428571428572,3
230486,33,1511,10,45.78787878787879,3
230496,32,1479,10,46.21875,3
230495,34,1524,39,44.82352941176471,3
230494,37,1687,32,45.5945945945946,3
230493,42,1900,69,45.238095238095234,3
230492,45,1437,27,31.933333333333334,3
230502,44,1411,9,32.06818181818182,3
230501,40,1278,0,31.95,3
230500,38,1197,7,31.500000000000004,3
230499,35,1142,1,32.628571428571426,3
230498,31,869,14,28.03225806451613,3
230513,27,1208,0,44.74074074074074,3
230512,20,898,72,44.900000000000006,3
230511,24,1070,56,44.583333333333336,3
230510,25,1116,37,44.64,3
230505,24,1092,27,45.5,3
234344,29,1326,63,45.724137931034484,3
234343,36,1632,45,45.33333333333333,3
234342,37,1683,5,45.48648648648649,3
234341,40,1765,0,44.125,3
234372,38,1688,0,44.421052631578945,3
234371,37,1691,54,45.7027027027027,3
234370,47,2128,61,45.27659574468085,3
234369,47,2033,0,43.255319148936174,3
234368,42,905,0,21.547619047619044,3
234393,27,900,28,33.333333333333336,3
234392,27,3,35,0.11111111111111112,3
230544,27,3,51,0.11111111111111112,3
230564,1,923,43,923.0,1
230562,1,918,47,918.0,1
234430,1,896,64,896.0,1
230647,1,896,64,896.0,1
234452,3,905,63,301.6666666666667,2
230645,3,905,63,301.6666666666667,2
234450,3,901,62,300.3333333333333,2
230640,3,901,62,300.3333333333333,2
234449,12,1353,3,112.75,5
230639,12,1353,3,112.75,5
230650,18,1285,52,71.38888888888889,0
230649,26,1821,54,70.03846153846155,0
230646,30,1340,57,44.66666666666667,3
230644,30,1376,10,45.86666666666666,3
230643,35,1558,45,44.51428571428572,3
234448,39,1762,41,45.179487179487175,3
234476,42,1327,54,31.595238095238095,3
234475,42,1358,17,32.33333333333333,3
234474,41,1335,13,32.5609756097561,3
234473,40,1283,0,32.075,3
234472,38,1207,0,31.763157894736842,3
230683,36,1172,34,32.55555555555556,3
230682,36,1144,23,31.77777777777778,3
230681,33,1065,0,32.27272727272727,3
230680,17,868,34,51.05882352941177,3
230693,11,860,32,78.18181818181819,0
230692,6,842,75,140.33333333333334,5
230691,16,1156,80,72.25,0
230720,30,2120,64,70.66666666666667,0
230719,35,1605,54,45.857142857142854,3
230718,36,1613,25,44.80555555555556,3
230717,37,1669,10,45.10810810810811,3
230716,36,1585,0,44.02777777777778,3
230740,33,873,3,26.454545454545453,3
230739,22,910,28,41.36363636363637,3
230738,6,917,43,152.83333333333334,5
230737,5,870,90,173.99999999999997,5
230736,11,838,96,76.18181818181819,0
234497,22,1313,1,59.68181818181819,0
230782,22,1313,1,59.68181818181819,0
230781,28,1193,78,42.60714285714286,3
234496,28,1193,78,42.60714285714286,3
230780,30,1521,52,50.7,3
234495,30,1521,52,50.7,3
230779,39,1734,0,44.46153846153847,3
234494,39,1734,0,44.46153846153847,3
234493,42,1341,45,31.928571428571423,3
230778,42,1341,45,31.928571428571423,3
230788,42,1367,41,32.547619047619044,3
230787,43,1401,35,32.58139534883721,3
230786,44,1408,23,32.0,3
230785,43,1398,24,32.51162790697675,3
230784,44,1411,28,32.06818181818182,3
234523,40,1261,3,31.525000000000002,3
234522,39,1279,63,32.794871794871796,3
234521,46,1487,74,32.32608695652174,3
234520,36,919,15,25.52777777777778,3
234519,31,1356,10,43.74193548387097,3
234538,31,1373,52,44.29032258064516,3
230827,27,1301,28,48.18518518518519,3
234537,27,1301,28,48.18518518518519,3
234536,25,1080,42,43.199999999999996,3
230826,25,1080,42,43.199999999999996,3
234535,27,1231,41,45.59259259259259,3
230825,27,1231,41,45.59259259259259,3
234534,28,1285,49,45.89285714285714,3
230824,28,1285,49,45.89285714285714,3
234548,32,1445,30,45.15625,3
230823,32,1445,30,45.15625,3
234547,31,1376,5,44.38709677419355,3
230822,31,1376,5,44.38709677419355,3
230854,24,864,34,36.0,3
230853,21,920,27,43.80952380952381,3
230852,16,915,28,57.1875,0
230851,14,919,29,65.64285714285714,0
234546,7,915,31,130.71428571428572,5
234545,8,1002,45,125.24999999999999,5
234544,6,853,38,142.16666666666666,5
234564,4,938,49,234.5,2
234563,11,1446,50,131.45454545454547,5
234562,17,1227,74,72.17647058823529,0
230896,29,2100,63,72.41379310344827,0
230895,32,1439,57,44.96875,3
230894,34,1552,38,45.64705882352941,3
230893,36,1643,46,45.63888888888889,3
230892,38,1720,45,45.263157894736835,3
234561,37,1646,41,44.48648648648649,3
234560,29,870,24,29.999999999999996,3
234579,24,911,27,37.95833333333333,3
234578,22,916,27,41.63636363636364,3
234577,21,924,26,44.0,3
234576,19,917,27,48.26315789473684,3
230979,5,916,30,183.2,5
234575,5,916,30,183.2,5
230978,7,962,70,137.42857142857142,5
234594,7,962,70,137.42857142857142,5
234593,10,1385,52,138.5,5
230977,10,1385,52,138.5,5
234592,20,1427,69,71.35,0
230976,20,1427,69,71.35,0
230975,27,1561,54,57.81481481481482,0
234591,27,1561,54,57.81481481481482,0
230984,35,1392,49,39.77142857142857,3
230983,37,910,49,24.594594594594593,3
230982,34,915,25,26.91176470588235,3
230981,22,918,27,41.72727272727273,3
230980,15,844,27,56.266666666666666,0
230990,16,1290,58,80.62499999999999,0
230989,23,1618,9,70.34782608695652,0
230988,22,1312,0,59.63636363636364,0
231017,16,1216,0,76.0,0
231015,16,1216,57,76.0,0
231014,16,959,54,59.9375,0
231010,14,919,10,65.64285714285714,0
234590,15,1156,41,77.06666666666666,0
234616,17,1167,45,68.6470588235294,0
234615,24,1720,63,71.66666666666667,0
234614,37,2614,53,70.64864864864866,0
234613,42,1887,64,44.92857142857142,3
234612,48,1562,0,32.541666666666664,3
234675,51,1653,29,32.41176470588235,3
234674,49,1558,0,31.79591836734694,3
234673,47,1498,29,31.872340425531917,3
234672,45,1453,0,32.288888888888884,3
234671,43,1394,1,32.41860465116279,3
234753,23,890,26,38.69565217391305,3
234752,12,834,9,69.5,0
234751,13,951,93,73.15384615384615,0
234750,25,1785,75,71.39999999999999,0
234749,33,1501,32,45.48484848484849,3
234822,35,1573,43,44.942857142857136,3
234821,41,1884,59,45.95121951219512,3
234820,44,1966,6,44.68181818181818,3
234819,40,1788,0,44.7,3
234818,38,1702,6,44.78947368421052,3
234920,35,1673,20,47.8,3
234919,32,1440,0,45.0,3
234918,14,939,0,67.07142857142857,0
234917,17,1192,56,70.11764705882354,0
234916,20,1394,20,69.7,0
234989,21,1418,9,67.52380952380952,0
234988,16,1156,0,72.25,0
234987,9,731,85,81.22222222222223,0
234986,17,1216,61,71.52941176470588,0
234985,18,1324,24,73.55555555555556,0
235075,26,1891,61,72.73076923076923,0
235074,37,1894,0,51.189189189189186,3
235073,38,1719,5,45.23684210526316,3
235072,32,1449,9,45.28125,3
235071,35,1562,15,44.628571428571426,3
235128,36,1616,16,44.88888888888889,3
235127,33,1503,18,45.54545454545455,3
235126,35,1558,7,44.51428571428572,3
235125,32,1440,20,45.0,3
235124,36,1625,39,45.138888888888886,3
235216,39,1784,43,45.743589743589745,3
235215,41,1880,5,45.853658536585364,3
235214,39,1783,0,45.71794871794872,3
235213,30,1342,0,44.733333333333334,3
235212,30,1317,40,43.900000000000006,3
235272,25,888,28,35.519999999999996,3
235271,4,861,71,215.25000000000003,2
235270,6,887,54,147.83333333333334,5
235269,9,906,79,100.66666666666666,0
235268,9,947,48,105.22222222222223,5
235329,11,898,74,81.63636363636363,0
235328,12,896,59,74.66666666666667,0
235327,9,876,45,97.33333333333333,0
235326,8,3,72,0.375,3
235325,3,903,49,301.0,2
235609,2,907,56,453.50000000000006,4
235608,2,927,50,463.5,4
235607,2,911,47,455.5,4
235606,2,912,42,456.0,4
235825,1,888,66,888.0,1
235662,1,888,66,888.0,1
235660,2,905,55,452.5,4
235824,2,905,55,452.5,4
235910,1,910,52,910.0,1
235908,8,1054,81,131.75,5
235907,19,1551,5,81.63157894736842,0
235904,26,901,17,34.65384615384615,3
235947,18,909,28,50.5,3
235946,7,907,32,129.57142857142858,5
265705,1,921,61,920.9999999999999,1
265704,3,911,72,303.66666666666663,2
265703,4,914,70,228.5,2
265702,2,925,45,462.5,4
265701,9,1182,78,131.33333333333334,5
265730,16,1159,46,72.4375,0
265729,22,1535,16,69.77272727272727,0
265728,27,1882,48,69.70370370370371,0
265727,32,2244,58,70.125,0
265726,33,2287,42,69.3030303030303,0
265793,32,1481,36,46.28124999999999,3
265792,35,1546,7,44.17142857142857,3
265791,27,1242,17,46.0,3
266236,28,1276,14,45.57142857142858,3
266252,21,947,16,45.095238095238095,3
266251,15,1024,43,68.26666666666667,0
266273,22,1564,46,71.09090909090908,0
266370,26,1822,38,70.07692307692308,0
266369,26,1850,38,71.15384615384615,0
266368,24,1724,9,71.83333333333333,0
266367,24,1589,15,66.20833333333333,0
266397,23,1584,15,68.86956521739131,0
265796,21,1490,15,70.95238095238096,0
265795,20,1396,15,69.80000000000001,0
265794,20,1367,15,68.35,0
266433,25,1656,32,66.24,0
266467,17,1483,0,87.23529411764706,0
266496,13,895,52,68.84615384615384,0
266520,7,895,45,127.85714285714286,5
266550,7,895,94,127.85714285714286,5
266586,19,1239,51,65.21052631578948,0
266609,22,1583,29,71.95454545454545,0
266639,22,1618,24,73.54545454545455,0
266669,21,1512,18,72.0,0
266699,20,1339,5,66.95,0
266729,16,1186,36,74.125,0
266755,18,1306,36,72.55555555555556,0
266786,16,1151,0,71.9375,0
266812,10,858,37,85.8,0
266847,10,874,70,87.4,0
266881,15,1082,63,72.13333333333334,0
266917,18,1253,61,69.61111111111111,0
266946,23,1637,25,71.17391304347827,0
266983,22,1551,28,70.5,0
267025,26,1834,41,70.53846153846155,0
267061,26,1783,6,68.57692307692308,0
267096,20,1419,18,70.95,0
267131,19,1340,52,70.52631578947368,0
267157,31,2206,65,71.16129032258064,0
267187,37,1690,63,45.67567567567568,3
267216,42,1895,1,45.11904761904762,3
267240,40,1776,9,44.400000000000006,3
267263,36,1628,0,45.22222222222222,3
267298,34,1508,1,44.35294117647059,3
267339,30,1343,10,44.766666666666666,3
267370,30,1370,23,45.666666666666664,3
267397,30,1368,18,45.599999999999994,3
267438,27,1207,0,44.7037037037037,3
267479,16,1003,1,62.6875,0
267624,18,1281,67,71.16666666666667,0
267676,22,1570,23,71.36363636363636,0
267776,24,1714,26,71.41666666666667,0
267775,25,1791,33,71.64,0
267774,28,1969,44,70.32142857142857,0
267818,30,1372,31,45.733333333333334,3
267908,28,1257,0,44.892857142857146,3
267874,28,1257,0,44.892857142857146,3
267936,27,1233,24,45.666666666666664,3
267919,27,1233,24,45.666666666666664,3
267949,29,1310,43,45.172413793103445,3
268013,29,1319,19,45.48275862068966,3
268045,20,865,33,43.25,3
268080,17,1233,29,72.52941176470588,0
268117,25,1734,38,69.36,0
268151,18,1224,0,68.0,0
268193,14,1013,55,72.35714285714286,0
268233,14,1243,79,88.78571428571429,0
268266,27,1909,53,70.7037037037037,0
268297,25,1806,24,72.24,0
268335,29,2030,50,70.0,0
268379,31,2136,38,68.90322580645162,0
268406,33,2258,18,68.42424242424242,0
268448,32,1450,0,45.31250000000001,3
268511,28,1261,14,45.035714285714285,3
268494,28,1261,14,45.035714285714285,3
268546,32,1429,3,44.65625,3
268585,29,1318,0,45.44827586206896,3
268608,30,1337,11,44.56666666666666,3
268636,32,1452,5,45.375,3
268664,33,1576,5,47.75757575757576,3
268692,32,1423,0,44.46875,3
268722,21,877,30,41.76190476190476,3
268755,14,902,0,64.42857142857143,0
268784,11,868,71,78.9090909090909,0
268813,8,3,40,0.375,3
268847,6,896,32,149.33333333333334,5
268864,6,896,32,149.33333333333334,5
268894,4,897,32,224.25,2
268925,5,922,31,184.4,5
269109,8,958,51,119.75,5
269192,2,880,45,440.0,4
269214,2,880,45,440.0,4
269242,3,900,35,300.0,2
269191,3,900,35,300.0,2
269270,2,927,38,463.5,4
269190,2,927,38,463.5,4
269374,1,921,39,920.9999999999999,1
269453,1,921,39,920.9999999999999,1
269452,1,854,46,853.9999999999999,1
269451,5,911,34,182.20000000000002,5
269450,4,919,32,229.75,2
269484,1,919,32,919.0,1
269553,1,878,50,878.0,1
266240,5,927,22,185.4,5
266239,8,950,45,118.75,5
266238,16,2064,46,129.0,5
266237,16,1122,56,70.125,0
266253,25,1798,28,71.92,0
266255,26,1839,46,70.73076923076924,0
266284,26,1820,9,70.0,0
266254,26,1797,5,69.11538461538461,0
266283,23,1583,3,68.82608695652173,0
266281,24,1642,16,68.41666666666666,0
266278,22,1525,4,69.31818181818181,0
266276,22,1607,50,73.04545454545455,0
269654,25,1741,4,69.64,0
269653,15,1046,0,69.73333333333333,0
269720,13,918,29,70.61538461538461,0
269698,13,918,29,70.61538461538461,0
269781,17,1205,12,70.88235294117646,0
269775,17,1205,12,70.88235294117646,0
269853,11,839,38,76.27272727272727,0
269852,13,928,61,71.38461538461539,0
269870,13,916,30,70.46153846153847,0
269869,15,1002,1,66.8,0
269920,5,823,89,164.6,5
269937,13,943,89,72.53846153846155,0
269960,19,1319,10,69.42105263157895,0
270006,15,1031,14,68.73333333333333,0
270012,15,1031,14,68.73333333333333,0
270092,13,924,29,71.07692307692308,0
270091,14,977,64,69.78571428571429,0
270116,15,1072,34,71.46666666666667,0
270115,16,1127,47,70.4375,0
270171,18,1244,36,69.1111111111111,0
266372,17,1227,20,72.17647058823529,0
266371,18,1271,30,70.6111111111111,0
266402,18,1273,30,70.72222222222221,0
266401,16,1188,0,74.25,0
266400,14,1078,70,77.0,0
266399,19,1288,23,67.78947368421052,0
266398,19,1331,27,70.05263157894737,0
266438,22,1514,0,68.81818181818181,0
266437,24,1717,25,71.54166666666667,0
266436,24,3,24,0.125,3
266435,24,1706,17,71.08333333333334,0
266434,22,1612,9,73.27272727272728,0
266472,22,1523,14,69.22727272727273,0
266471,18,1268,16,70.44444444444444,0
266470,16,1119,3,69.9375,0
266469,16,1104,30,69.0,0
266468,17,1165,33,68.52941176470588,0
266501,14,995,4,71.07142857142857,0
266500,13,904,36,69.53846153846155,0
266499,13,904,43,69.53846153846155,0
266498,9,921,37,102.33333333333334,0
266497,8,921,37,115.12499999999999,5
266525,9,944,37,104.8888888888889,5
266524,8,911,47,113.875,5
266523,8,915,61,114.375,5
266522,12,834,97,69.5,0
266521,18,1263,48,70.16666666666666,0
266555,21,1516,28,72.19047619047619,0
266554,23,1631,23,70.91304347826087,0
266553,22,1534,11,69.72727272727273,0
266552,21,1474,12,70.19047619047619,0
266551,23,1598,35,69.47826086956522,0
266591,24,1647,12,68.625,0
266590,25,1680,14,67.2,0
266589,27,1899,52,70.33333333333333,0
266588,30,1296,0,43.199999999999996,3
266587,29,1302,13,44.896551724137936,3
266614,34,1518,46,44.64705882352941,3
266613,36,1623,20,45.083333333333336,3
266612,33,1462,0,44.303030303030305,3
266611,22,895,0,40.68181818181818,3
266610,20,917,35,45.85,3
266644,19,912,36,48.0,3
266643,16,916,36,57.25,0
266642,14,919,37,65.64285714285714,0
266641,9,919,38,102.1111111111111,0
266674,1,1144,55,1144.0,1
266673,8,957,0,119.62499999999999,5
266672,7,880,39,125.71428571428572,5
266671,7,911,38,130.14285714285714,5
266670,7,922,40,131.71428571428572,5
266704,8,964,24,120.5,5
266703,7,892,36,127.42857142857144,5
266702,2,985,0,492.5,4
266789,4,804,39,201.0,5
266817,3,902,45,300.6666666666667,2
266816,4,929,37,232.25,2
266815,3,855,64,285.0,2
266814,1,922,37,922.0,1
266850,2,922,54,461.0,4
266849,7,919,72,131.28571428571428,5
266848,7,906,34,129.42857142857144,5
266887,7,910,38,130.0,5
266886,4,880,58,220.0,2
266885,5,923,34,184.6,5
266884,5,875,61,175.0,5
266883,7,917,43,131.0,5
266922,7,914,39,130.57142857142856,5
266921,7,920,40,131.42857142857144,5
266920,4,921,36,230.25,2
266919,1,920,36,919.9999999999999,1
266949,1,1004,45,1004.0,1
266947,6,899,27,149.83333333333331,5
266988,2,895,41,447.5,4
266987,4,942,28,235.49999999999997,2
266986,1,916,36,916.0,1
266984,8,991,58,123.875,5
267030,11,1330,4,120.9090909090909,5
267029,8,1010,34,126.24999999999999,5
267028,8,893,30,111.62499999999999,5
267027,7,923,34,131.85714285714286,5
267026,7,914,37,130.57142857142856,5
267066,7,921,38,131.57142857142856,5
267065,7,923,36,131.85714285714286,5
267064,3,886,36,295.3333333333333,2
267063,7,875,15,125.00000000000001,5
267062,7,917,38,131.0,5
267101,7,928,38,132.57142857142856,5
267136,8,863,67,107.87499999999999,5
267135,6,895,33,149.16666666666666,5
267134,6,895,44,149.16666666666666,5
267133,5,922,34,184.4,5
267132,2,896,44,448.0,4
267166,1,922,36,922.0,1
267164,1,932,45,932.0000000000001,1
267189,5,885,66,176.99999999999997,5
267188,6,876,45,145.99999999999997,5
267223,2,894,43,447.0,4
267222,5,945,28,189.0,5
267221,5,831,83,166.2,5
267219,9,1170,45,130.0,5
267217,10,1311,4,131.1,5
267245,7,948,21,135.42857142857144,5
267244,8,1035,40,129.375,5
267243,9,1008,15,112.0,5
267242,7,911,31,130.14285714285714,5
267241,5,923,30,184.6,5
267268,5,981,32,196.2,5
267267,2,900,36,450.0,4
267300,2,931,51,465.49999999999994,4
267299,2,918,38,459.0,4
267344,6,878,87,146.33333333333334,5
267343,5,890,36,178.0,5
267342,11,1499,56,136.27272727272728,5
267341,13,888,25,68.3076923076923,0
267340,10,902,35,90.2,0
267375,10,938,58,93.8,0
267374,7,898,54,128.2857142857143,5
267373,13,883,89,67.92307692307692,0
267372,14,969,20,69.21428571428571,0
267371,12,869,39,72.41666666666667,0
267402,9,921,34,102.33333333333334,0
267401,6,922,34,153.66666666666666,5
267400,3,920,35,306.6666666666667,2
267515,12,1549,32,129.08333333333334,5
267514,12,1492,9,124.33333333333334,5
267552,9,1202,14,133.55555555555554,5
267551,7,935,21,133.57142857142856,5
267550,9,1071,11,119.00000000000001,5
267549,9,1146,32,127.33333333333333,5
267548,11,1319,16,119.90909090909089,5
267589,9,1239,40,137.66666666666666,5
267588,11,1306,0,118.72727272727273,5
267587,13,1626,24,125.07692307692305,5
267586,8,969,9,121.12500000000001,5
267585,3,911,29,303.66666666666663,2
267629,6,870,65,145.0,5
267628,14,1699,40,121.35714285714286,5
267627,10,1252,6,125.2,5
267626,10,1225,29,122.5,5
267625,8,950,14,118.75,5
267681,7,921,33,131.57142857142856,5
267680,7,920,20,131.42857142857144,5
267679,7,922,33,131.71428571428572,5
267678,7,918,36,131.14285714285714,5
267677,7,921,35,131.57142857142856,5
270170,5,937,33,187.39999999999998,5
268021,6,1352,28,225.33333333333337,2
268020,7,889,36,126.99999999999999,5
268014,4,905,37,226.24999999999997,2
268050,8,981,35,122.62499999999999,5
268049,3,912,36,304.0,2
268048,8,998,39,124.75,5
268047,3,838,63,279.33333333333337,2
268046,8,843,32,105.375,5
268086,8,965,55,120.62500000000001,5
268085,7,900,38,128.57142857142856,5
268084,11,1341,24,121.9090909090909,5
268083,10,1261,38,126.1,5
268081,7,898,22,128.2857142857143,5
268122,7,890,40,127.14285714285714,5
268299,14,1843,58,131.64285714285714,5
268298,21,1721,61,81.95238095238095,0
268340,26,1236,21,47.53846153846154,3
268339,34,1514,65,44.529411764705884,3
268338,35,1569,24,44.82857142857142,3
268337,38,1696,45,44.631578947368425,3
268336,39,1738,3,44.56410256410256,3
268385,48,2176,92,45.33333333333333,3
268384,51,1649,0,32.333333333333336,3
268383,52,1683,75,32.36538461538461,3
268382,46,1462,0,31.782608695652176,3
268380,40,1282,0,32.05,3
268411,44,1427,77,32.43181818181818,3
268410,53,1699,72,32.056603773584904,3
268409,51,1635,0,32.05882352941176,3
268408,46,1472,9,32.0,3
268407,43,1411,0,32.81395348837209,3
268453,41,1337,65,32.609756097560975,3
268452,45,1465,66,32.55555555555556,3
268451,53,1705,64,32.16981132075472,3
268450,63,2060,99,32.6984126984127,3
268449,76,2471,84,32.51315789473684,3
268499,78,1906,94,24.435897435897438,3
270767,78,1906,94,24.435897435897438,3
270731,78,1906,94,24.435897435897438,3
268498,85,2081,72,24.482352941176472,3
270780,85,2081,72,24.482352941176472,3
270779,88,2076,13,23.590909090909093,3
268497,88,2076,13,23.590909090909093,3
268496,84,2028,0,24.142857142857142,3
270797,84,2028,0,24.142857142857142,3
268495,74,1810,0,24.45945945945946,3
270837,74,1810,0,24.45945945945946,3
268516,61,1483,0,24.311475409836063,3
268515,62,1512,69,24.387096774193548,3
268514,58,1412,0,24.344827586206897,3
268513,46,1115,0,24.23913043478261,3
268512,38,851,20,22.394736842105264,3
268551,26,930,23,35.76923076923077,3
268550,19,918,23,48.31578947368421,3
268549,16,1278,45,79.875,0
268548,25,1774,31,70.96,0
268547,22,1587,9,72.13636363636364,0
268590,19,1359,0,71.52631578947368,0
268589,1,896,24,896.0,1
268587,3,1087,87,362.3333333333333,2
